business_id,name,latitude,longitude
268,LOS HERMANOS,37.8008,-122.437
305,PACIFIC CATCH,37.8008,-122.437
729,ASHOKA Indian Cuisine,37.8008,-122.437
2061,ATAMI SUSHI BAR & GRILL,37.8008,-122.429
4147,HORSESHOE TAVERN,37.8008,-122.437
5278,WILLIAMS-SONOMA,37.8008,-122.437
10170,Piaza Pellegrini,37.8008,-122.411
62362,Cafe Pellegrini,37.8008,-122.411
494,San Francisco Athletic Club,37.8009,-122.409
37456,Cafe Golo,37.8009,-122.428
66988,Park Tavern,37.8011,-122.409
2725,BOBOQUIVARI'S,37.8012,-122.426
65824,Sugarhill Kitchen,37.8012,-122.425
69172,Victoria Pastry Co.,37.8012,-122.411
670,VIKINGS GIANT SUBMARINE SANDWICHES,37.8013,-122.425
2060,CAFE LOMBARD,37.8013,-122.425
5940,Sts. Peter & Paul School,37.8013,-122.41
25374,Cafe Destiji,37.8013,-122.4
400,COW HOLLOW CATERING,37.8014,-122.448
4121,THE BLACK MAGIC,37.8014,-122.425
6724,"Graffeo Coffee Roasting Co., Inc.",37.8014,-122.412
7762,Liguria Bakery,37.8014,-122.409
1830,Sushi on North Beach,37.8016,-122.412
2172,Mamas on Washington Square,37.8016,-122.409
98,XOX Truffles,37.8017,-122.412
11492,Burgermeister,37.8017,-122.412
3428,Levi Strauss & Co,37.8019,-122.402
38306,Napoli Market,37.8021,-122.409
2047,Chestnut Diner,37.8022,-122.425
6659,AMRO MARKET,37.8023,-122.425
318,FIRST CUP,37.8025,-122.425
1579,Nick's Lighthouse,37.8025,-122.411
2578,Starbucks Coffee Co,37.8025,-122.402
4755,Aunt Fanny's Hot Pretzels,37.8025,-122.411
29950,Mrs. Fields Cookies,37.8025,-122.411
2165,Caffe Sapore,37.8027,-122.414
33747,Pier 23 Cafe Inc,37.8027,-122.401
5970,"Heritage, The",37.8028,-122.432
6425,Coit Tower Gift Shop,37.8028,-122.406
2932,Il Fornaio Gastronomia Italiana,37.8029,-122.402
7475,North Beach Food Mart,37.8029,-122.414
1568,901 Columbus Cafe,37.8031,-122.414
4464,Golden 7  Liquor & Deli,37.8031,-122.414
4634,Lombard Heights Market,37.8031,-122.41
1571,SF Bay Club - Court Cafe,37.8032,-122.403
4157,La Rocca's Corner,37.8032,-122.414
27472,SF Bay Club -  Court Commisary,37.8032,-122.403
70780,Darioush Inc.,37.8033,-122.417
3996,International Cocktail Lounge,37.8036,-122.415
7479,RJ's Market,37.8036,-122.403
68278,Fresh Bay Cafe,37.8036,-122.434
1852,Pat's Cafe,37.8039,-122.415
3431,Bimbo's 365 Club,37.8039,-122.415
3895,Cable Car Restaurant,37.804,-122.415
63624,Seoul on Wheels,37.804,-122.428
70914,Fior d' Italia,37.8043,-122.413
18399,Starbucks,37.8044,-122.434
2168,Cafe Francisco,37.8045,-122.412
37667,"Albona Ristorante Istriano, LLC",37.8046,-122.414
4416,Sweetie's,37.8047,-122.413
4465,Freddie's Sandwiches,37.8051,-122.41
4957,Safeway Stores Inc #711,37.8051,-122.433
63095,AFC Sushi @ Safeway 1711,37.8051,-122.433
69313,Walgreens #15127,37.8051,-122.417
4753,Tan's Cafe III,37.8053,-122.408
63920,Latin Grill Express,37.8053,-122.423
70755,North Point Market,37.8053,-122.424
3054,McCormick & Kuleto's Seafood Restaunt,37.8054,-122.423
3061,Ghirardelli Chcocolate Company,37.8054,-122.423
3161,Pier 2620 Hotel Fisherman's Wharf,37.8054,-122.417
3329,Lori's Diner,37.8054,-122.423
15536,Wattle Creek Winery-Tasting Room,37.8054,-122.423
36645,Peekadoodle Kidsclub,37.8054,-122.423
60256,The Pub at Ghiradelli Square,37.8054,-122.423
18426,Fisherman's Wharf Union 76,37.8055,-122.415
19403,Starbucks,37.8055,-122.414
37389,China House Jumbo Seafood Restaurant,37.8055,-122.412
68674,Michael's Food Store,37.8055,-122.422
3432,Marriott Fisherman's Wharf,37.8056,-122.418
13426,Trader Joe's,37.8056,-122.414
33926,Carbon,37.8056,-122.413
38179,Hillstone Restaurant,37.8056,-122.405
68600,Black Point Cafe,37.8056,-122.422
3328,Gary Danko,37.8057,-122.421
60254,Delise,37.8057,-122.413
1566,Asia Chinese Food #2,37.8058,-122.413
3429,"Safeway Stores, Inc. #1206",37.8058,-122.413
6281,"24 Hour Fitness, Inc.",37.8058,-122.413
16432,AFC Sushi @ Safeway #1206,37.8058,-122.413
63419,News and Discount Cigarettes,37.8058,-122.413
7745,"Cost Plus, Inc",37.8059,-122.415
4076,Red Jack Saloon,37.8061,-122.41
4158,Holiday Inn Fisherman's Wharf,37.8061,-122.419
2807,Grandeho's Kamekyo II,37.8062,-122.42
1469,Holiday Inn Express-Main Kitchen,37.8063,-122.416
2869,Holiday Inn ExpressHotel - Pantry Kitchen,37.8063,-122.416
28318,Hollywood Cafe,37.8063,-122.416
37361,Ghirardelli Chocolate Fountain,37.8064,-122.422
2044,Joanie's Diner Inc.,37.8065,-122.419
3156,Butterfly Embarcadero,37.8065,-122.405
3324,Buena Vista Cafe,37.8065,-122.421
3449,Sheraton Fisherman's Wharf,37.8069,-122.414
799,Courtyard by Marriott at Fisherman's Wharf,37.807,-122.419
4548,Starbucks Coffee,37.807,-122.418
4510,Anchorage Liquor and Deli,37.8071,-122.417
7377,Walgreens #05815,37.8071,-122.417
67218,"Williams-Sonoma, Inc.",37.8071,-122.409
31,Norman's Ice Cream and Freezes,37.8072,-122.419
1442,Waterfront Bakery,37.8072,-122.419
1754,Fisherman's Pizzeria Inc [#50],37.8072,-122.419
1865,Latte Express #3,37.8072,-122.416
3059,Las Margaritas,37.8072,-122.419
3325,Jacks Cannery,37.8072,-122.419
35852,Beach Street Grill,37.8074,-122.415
3210,International House of Pancakes,37.8076,-122.413
6334,Wharf Central,37.8076,-122.416
65873,Capurro's,37.8076,-122.421
69849,Darren's Cafe,37.8076,-122.416
6207,The Bay Company,37.8077,-122.421
69012,Carmel Pizza Company,37.8077,-122.417
3120,Cioppino's,37.8079,-122.419
5104,In-N-Out Burger,37.8079,-122.418
5310,"Alioto Fish Co., Ltd",37.8079,-122.419
33145,"7-Eleven, Store 2231-33006B",37.8079,-122.414
33198,Subway on Jefferson,37.8079,-122.418
62814,Hot Spud,37.8079,-122.414
67187,Chipotle Mexican Grill #1560,37.8079,-122.418
68895,It' Sugar,37.8079,-122.418
3446,Scoma's Restaurant,37.808,-122.418
2933,Castagnola's Restaurant,37.8081,-122.417
2943,Tarantino's,37.8081,-122.417
3021,Joe's Crab Shack,37.8081,-122.417
61,Chowders,37.8082,-122.41
2836,Hard Rock Cafe,37.8082,-122.41
3437,Fog Harbor Fish House,37.8082,-122.41
3439,Wipe Out Bar & Grill,37.8082,-122.41
3443,Crab House,37.8082,-122.41
3444,The Pier Market,37.8082,-122.41
3445,Swiss Louis Restaurant,37.8082,-122.41
4421,Crepe Cafe,37.8082,-122.41
4593,Biscoff Coffee Corner,37.8082,-122.41
38231,Wines of California Wine Bar,37.8082,-122.41
58628,Players,37.8082,-122.41
59251,Maui Wowi Hawaiian,37.8082,-122.41
59727,Luigi's Pizzeria,37.8082,-122.41
63755,Hana Zen Sushi & Yakitori Bar,37.8082,-122.41
65830,Bubba Gump Shrimp Co.,37.8082,-122.41
68283,The Spice & Tea Exchange,37.8082,-122.41
2952,Rainforest Cafe,37.8083,-122.415
64434,Yin McDonalds,37.8083,-122.415
2944,Fisherman's Grotto,37.8084,-122.416
8141,Rocky Mtn. Chocolate Factory,37.8084,-122.414
15535,Boudin Bakery & Cafe,37.8084,-122.415
36001,Subway Sandwiches,37.8084,-122.414
795,Ben & Jerry's,37.8085,-122.412
61959,Expressions Snack Bar,37.8085,-122.412
68261,MV Pisces,37.8085,-122.412
68263,MV Taurus,37.8085,-122.412
4762,Chowder Hut,37.8086,-122.416
3114,Franciscan Crab Restaurant,37.8089,-122.415
36214,Red and White Fleet - Harbor Queen,37.8089,-122.415
36215,Red and White Fleet - Harbor Princess,37.8089,-122.415
36216,Red and White Fleet - Royal Prince,37.8089,-122.415
60349,Treasure Island Bar & Grill,37.8164,-122.371
65363,Cafe Terzetto,37.8175,-122.368
38139,Island Market & Deli,37.8245,-122.372
